Mouse,Date,Trial Type,Neuron1,Neuron2,Angular Difference,Inhibitory Population,Normalization Index (NI) Neuron1,Normalization Index (NI) Neuron2,OSI Neuron1,OSI Neuron2,Exc-Exc Noise Correlation,Exc-Red Noise Correlation,Red-Red Noise Correlation
37L2,71024,Grating,2,9,22.5,PV,0.4413116196273366,0.4419502495738869,0.2835009632888811,0.1431523241452205,0.0198543542197349,,
37L2,71024,Grating,2,10,22.5,PV,0.4413116196273366,0.621917073153038,0.2835009632888811,0.2840648490354137,-0.0583009339867558,,
37L2,71024,Grating,2,11,112.5,PV,0.4413116196273366,0.4073267369985839,0.2835009632888811,0.1515369664542137,-0.0377475047906981,,
37L2,71024,Grating,2,12,22.5,PV,0.4413116196273366,0.7605426964468572,0.2835009632888811,0.4512170802505069,-0.0055724534201806,,
37L2,71024,Grating,2,13,135.0,PV,0.4413116196273366,0.5988021042703429,0.2835009632888811,0.4606208428674479,0.0007111207358219,,
37L2,71024,Grating,2,14,135.0,PV,0.4413116196273366,0.8317015403356107,0.2835009632888811,0.6029836734146603,0.0269825324531267,,
37L2,71024,Grating,2,15,22.5,PV,0.4413116196273366,0.6261019584198774,0.2835009632888811,0.5034191825131644,0.0831500092583708,,
37L2,71024,Grating,2,16,22.5,PV,0.4413116196273366,0.3551614966918772,0.2835009632888811,0.1624419526644299,-0.0936343112268425,,
37L2,71024,Grating,2,17,22.5,PV,0.4413116196273366,0.6974837687773731,0.2835009632888811,0.6051869188188559,-0.010867714181734,,
37L2,71024,Grating,2,18,22.5,PV,0.4413116196273366,0.4856226881236931,0.2835009632888811,0.3074684864783202,0.0177146929340063,,
37L2,71024,Grating,2,19,22.5,PV,0.4413116196273366,0.4655643542134721,0.2835009632888811,0.400408653622685,0.0081985024307472,,
37L2,71024,Grating,2,20,135.0,PV,0.4413116196273366,0.5460446866249765,0.2835009632888811,0.2919397467949629,0.0075562765504197,,
37L2,71024,Grating,2,21,45.0,PV,0.4413116196273366,0.0467665907068353,0.2835009632888811,0.1671608208373199,-0.0577661425646651,,
37L2,71024,Grating,2,22,0.0,PV,0.4413116196273366,0.5244315156876924,0.2835009632888811,0.2775324342468368,-0.0242377615847087,,
37L2,71024,Grating,2,23,22.5,PV,0.4413116196273366,0.7861843096192059,0.2835009632888811,0.6057729898502164,0.0215983465625836,,
37L2,71024,Grating,2,24,22.5,PV,0.4413116196273366,-0.4654738461715675,0.2835009632888811,0.1956530716332885,-0.0143243431240046,,
37L2,71024,Grating,2,25,22.5,PV,0.4413116196273366,-0.0448508091720097,0.2835009632888811,0.2522029954648542,-0.0262417567420995,,
37L2,71024,Grating,2,26,22.5,PV,0.4413116196273366,0.5408870004383627,0.2835009632888811,0.3484817868968012,0.0128919510229471,,
37L2,71024,Grating,2,27,22.5,PV,0.4413116196273366,0.5542631726249548,0.2835009632888811,0.4280418765646909,-0.0327556991783154,,
37L2,71024,Grating,2,28,135.0,PV,0.4413116196273366,0.2365986735031788,0.2835009632888811,0.1563897173842769,-0.0406963488615751,,
37L2,71024,Grating,2,29,112.5,PV,0.4413116196273366,0.3925140403296851,0.2835009632888811,0.278025332687372,-0.0017478358353867,,
37L2,71024,Grating,2,30,22.5,PV,0.4413116196273366,0.0582180500307133,0.2835009632888811,0.2802158186512061,-0.0118727719343367,,
37L2,71024,Grating,2,31,135.0,PV,0.4413116196273366,0.3213062033505806,0.2835009632888811,0.0852774388361357,0.0366859687138506,,
37L2,71024,Grating,2,32,22.5,PV,0.4413116196273366,0.2500792823532109,0.2835009632888811,0.2050925262396284,-0.0297562606227965,,
37L2,71024,Grating,2,33,90.0,PV,0.4413116196273366,0.3651607064009418,0.2835009632888811,0.2155232759390118,-0.0462926421593865,,
37L2,71024,Grating,2,34,135.0,PV,0.4413116196273366,0.3489026196999635,0.2835009632888811,0.4183043825233929,0.0070279323994657,,
37L2,71024,Grating,2,35,135.0,PV,0.4413116196273366,0.3270480496081384,0.2835009632888811,0.1797973304402097,-0.0444846011744657,,
37L2,71024,Grating,2,36,135.0,PV,0.4413116196273366,0.1044114026819624,0.2835009632888811,0.1923330465882797,0.0006380559774121,,
37L2,71024,Grating,2,37,22.5,PV,0.4413116196273366,0.476565894023695,0.2835009632888811,0.2960956262074259,0.010380032855566,,
37L2,71024,Grating,2,38,22.5,PV,0.4413116196273366,0.2805071733768255,0.2835009632888811,0.3656572083647055,-0.0027050781069872,,
37L2,71024,Grating,2,39,22.5,PV,0.4413116196273366,0.0179649389134632,0.2835009632888811,0.0509618646190612,-0.0106492876312158,,
37L2,71024,Grating,2,40,22.5,PV,0.4413116196273366,0.2278204945979803,0.2835009632888811,0.3524322940725902,0.0115761699027943,,
37L2,71024,Grating,2,41,135.0,PV,0.4413116196273366,0.6248474167629483,0.2835009632888811,0.1341022120101217,-0.0031474413996411,,
37L2,71024,Grating,2,42,112.5,PV,0.4413116196273366,0.5260101567275415,0.2835009632888811,0.0146601487360735,0.0445630570632715,,
37L2,71024,Grating,2,43,0.0,PV,0.4413116196273366,0.3538716423243758,0.2835009632888811,0.1764079861816745,-0.0067237714448896,,
37L2,71024,Grating,2,44,90.0,PV,0.4413116196273366,0.4121575978676587,0.2835009632888811,0.2204851247630578,0.0117518103353855,,
37L2,71024,Grating,2,45,22.5,PV,0.4413116196273366,-0.0524832856905075,0.2835009632888811,0.1383978298180337,-0.023983300693849,,
37L2,71024,Grating,2,46,135.0,PV,0.4413116196273366,0.3883460457336773,0.2835009632888811,0.2339124829815651,-0.0141204564060852,,
37L2,71024,Grating,2,47,90.0,PV,0.4413116196273366,0.5270462902907884,0.2835009632888811,0.389247562598693,0.0120254591458831,,
37L2,71024,Grating,2,48,135.0,PV,0.4413116196273366,0.2846946823831445,0.2835009632888811,0.3036257382371747,-0.0492769452014317,,
37L2,71024,Grating,2,49,135.0,PV,0.4413116196273366,0.2186857153935394,0.2835009632888811,0.2367370599767895,0.0526719527676443,,
37L2,71024,Grating,2,50,112.5,PV,0.4413116196273366,-0.2159802904665313,0.2835009632888811,0.2741652268201659,0.0153278017288246,,
37L2,71024,Grating,2,51,135.0,PV,0.4413116196273366,0.4731553336661845,0.2835009632888811,0.1699298866145813,-0.0251592706413333,,
37L2,71024,Grating,2,52,22.5,PV,0.4413116196273366,0.3260581694781221,0.2835009632888811,0.1668859070302363,0.0117557031539522,,
37L2,71024,Grating,2,53,135.0,PV,0.4413116196273366,0.5056666831892704,0.2835009632888811,0.2756649517353469,0.0006551063622012,,
37L2,71024,Grating,2,54,135.0,PV,0.4413116196273366,0.292918291429302,0.2835009632888811,0.2061495223393643,0.0021134745155089,,
37L2,71024,Grating,2,55,22.5,PV,0.4413116196273366,0.5760970098301992,0.2835009632888811,0.1592210378590796,0.0152864495528883,,
37L2,71024,Grating,2,56,22.5,PV,0.4413116196273366,0.4181894579307797,0.2835009632888811,0.013640549116468,0.0091388993475481,,
37L2,71024,Grating,2,57,22.5,PV,0.4413116196273366,0.4883964137147781,0.2835009632888811,0.1439709804072972,-0.0284483897782579,,
37L2,71024,Grating,2,58,22.5,PV,0.4413116196273366,0.159668019447843,0.2835009632888811,0.3186098171770302,0.0039784010561501,,
37L2,71024,Grating,2,59,112.5,PV,0.4413116196273366,0.6220930881999315,0.2835009632888811,0.5841361301158733,0.0040056711549046,,
37L2,71024,Grating,2,60,135.0,PV,0.4413116196273366,0.377278856540418,0.2835009632888811,0.1427369904061947,0.0464984021949192,,
37L2,71024,Grating,2,61,67.5,PV,0.4413116196273366,0.1060585455038949,0.2835009632888811,0.1279109123044721,-0.0151450730446397,,
37L2,71024,Grating,2,62,90.0,PV,0.4413116196273366,0.5363095531127842,0.2835009632888811,0.2713116795943096,0.0020171500302038,,
37L2,71024,Grating,2,63,22.5,PV,0.4413116196273366,0.4184031531032785,0.2835009632888811,0.1275734472742185,0.0194241326648181,,
37L2,71024,Grating,2,64,112.5,PV,0.4413116196273366,0.5435093185027702,0.2835009632888811,0.1754783946687231,-0.0079518831199968,,
37L2,71024,Grating,2,65,135.0,PV,0.4413116196273366,0.2666732661340112,0.2835009632888811,0.2995426335189033,-0.016758783567256,,
37L2,71024,Grating,2,66,135.0,PV,0.4413116196273366,0.0813549160400187,0.2835009632888811,0.2591251307504551,-0.0426632065287136,,
37L2,71024,Grating,2,67,135.0,PV,0.4413116196273366,0.2516837091997648,0.2835009632888811,0.1180859279936617,0.0394656587368645,,
37L2,71024,Grating,2,68,67.5,PV,0.4413116196273366,0.1793081104309958,0.2835009632888811,0.2118088242824483,-0.0071919466284304,,
37L2,71024,Grating,2,69,135.0,PV,0.4413116196273366,0.1182835983918947,0.2835009632888811,0.1272716232723903,0.0206268522508843,,
37L2,71024,Grating,2,70,22.5,PV,0.4413116196273366,0.3792095391291333,0.2835009632888811,0.2596625535148064,,0.016863646990237,
37L2,71024,Grating,2,71,135.0,PV,0.4413116196273366,0.3550040963078651,0.2835009632888811,0.082306560427193,0.0137287249252383,,
37L2,71024,Grating,2,72,112.5,PV,0.4413116196273366,0.5011830398440326,0.2835009632888811,0.1374912627374284,-0.0215561049644717,,
37L2,71024,Grating,2,73,22.5,PV,0.4413116196273366,0.0256640803427511,0.2835009632888811,0.0584774410458365,0.0241630915044325,,
37L2,71024,Grating,2,74,22.5,PV,0.4413116196273366,0.380275957113973,0.2835009632888811,0.18990120827778,-0.030651870968459,,
37L2,71024,Grating,2,75,22.5,PV,0.4413116196273366,0.7550897710906415,0.2835009632888811,0.5035217852970675,-0.0213109344497259,,
37L2,71024,Grating,2,76,22.5,PV,0.4413116196273366,0.2825349650570777,0.2835009632888811,0.0732104617516377,-0.0174289440811848,,
37L2,71024,Grating,2,77,135.0,PV,0.4413116196273366,0.5752889750334459,0.2835009632888811,0.4486293235179645,-0.0213198058948486,,
37L2,71024,Grating,2,78,22.5,PV,0.4413116196273366,0.2898509959300957,0.2835009632888811,0.1662054321980763,0.0126351619346272,,
37L2,71024,Grating,2,79,67.5,PV,0.4413116196273366,-0.418459125148173,0.2835009632888811,0.2639002611147616,-0.0040239977712868,,
37L2,71024,Grating,2,80,22.5,PV,0.4413116196273366,0.712032720849907,0.2835009632888811,0.2908882169928588,0.0003048714810038,,
37L2,71024,Grating,2,81,112.5,PV,0.4413116196273366,0.6500686401570283,0.2835009632888811,0.5035288959987252,0.0167248761675521,,
37L2,71024,Grating,2,82,135.0,PV,0.4413116196273366,0.5347584206834382,0.2835009632888811,0.2694747945652895,-0.0031664441819981,,
37L2,71024,Grating,2,83,112.5,PV,0.4413116196273366,0.2635873582334088,0.2835009632888811,0.1850060236620476,-0.0016769036029522,,
37L2,71024,Grating,2,84,22.5,PV,0.4413116196273366,0.2281232660171984,0.2835009632888811,0.2517125775990944,,0.0150176628645839,
37L2,71024,Grating,2,85,22.5,PV,0.4413116196273366,-0.2319389516399196,0.2835009632888811,0.4705633888970396,,-0.0263420443807815,
37L2,71024,Grating,2,86,22.5,PV,0.4413116196273366,0.4977506068875254,0.2835009632888811,0.1902053848895031,-0.0012402904929784,,
37L2,71024,Grating,2,87,22.5,PV,0.4413116196273366,0.6240419099755359,0.2835009632888811,0.3764227350130431,,-0.0127804449763744,
37L2,71024,Grating,2,88,135.0,PV,0.4413116196273366,0.1938053870319185,0.2835009632888811,0.2650229392170232,-0.0088347697541619,,
37L2,71024,Grating,2,89,135.0,PV,0.4413116196273366,0.4292202986720889,0.2835009632888811,0.1845379552173092,-0.0189728556841208,,
37L2,71024,Grating,2,90,135.0,PV,0.4413116196273366,0.3595234807717765,0.2835009632888811,0.2598195243939945,-0.0111399649938531,,
37L2,71024,Grating,3,0,67.5,PV,0.6932195637380781,0.6156853669752509,0.6885240943923294,0.2021436006188814,-0.0637516805078568,,
37L2,71024,Grating,3,1,22.5,PV,0.6932195637380781,-0.5671472029098837,0.6885240943923294,0.4125551715300431,0.0184343768220579,,
37L2,71024,Grating,3,2,0.0,PV,0.6932195637380781,0.4413116196273366,0.6885240943923294,0.2835009632888811,0.0539148289297304,,
37L2,71024,Grating,3,4,135.0,PV,0.6932195637380781,0.4205116961689382,0.6885240943923294,0.1542022940316945,-0.0435828294101477,,
37L2,71024,Grating,3,5,135.0,PV,0.6932195637380781,0.5236780044832735,0.6885240943923294,0.2347449698485748,-0.0232167030681813,,
37L2,71024,Grating,3,6,22.5,PV,0.6932195637380781,0.4629318066383303,0.6885240943923294,0.1761188410764327,-0.0234996075102429,,
37L2,71024,Grating,3,7,135.0,PV,0.6932195637380781,-0.4431246550251281,0.6885240943923294,0.4268228979843983,0.0787147725478733,,
37L2,71024,Grating,3,8,112.5,PV,0.6932195637380781,0.3202154060274778,0.6885240943923294,0.1411214131039943,-0.0427160132288205,,
37L2,71024,Grating,3,9,22.5,PV,0.6932195637380781,0.4419502495738869,0.6885240943923294,0.1431523241452205,0.0384249037850789,,
37L2,71024,Grating,3,10,22.5,PV,0.6932195637380781,0.621917073153038,0.6885240943923294,0.2840648490354137,-0.0069733842353949,,
37L2,71024,Grating,3,11,112.5,PV,0.6932195637380781,0.4073267369985839,0.6885240943923294,0.1515369664542137,-0.0432841305681934,,
37L2,71024,Grating,3,12,22.5,PV,0.6932195637380781,0.7605426964468572,0.6885240943923294,0.4512170802505069,-0.0306193916930373,,
37L2,71024,Grating,3,13,135.0,PV,0.6932195637380781,0.5988021042703429,0.6885240943923294,0.4606208428674479,0.0015201275398834,,
37L2,71024,Grating,3,14,135.0,PV,0.6932195637380781,0.8317015403356107,0.6885240943923294,0.6029836734146603,-0.0114833912297097,,
37L2,71024,Grating,3,15,22.5,PV,0.6932195637380781,0.6261019584198774,0.6885240943923294,0.5034191825131644,0.0018698853407957,,
37L2,71024,Grating,3,16,22.5,PV,0.6932195637380781,0.3551614966918772,0.6885240943923294,0.1624419526644299,-0.0961839556360019,,
37L2,71024,Grating,3,17,22.5,PV,0.6932195637380781,0.6974837687773731,0.6885240943923294,0.6051869188188559,-0.0394679037287772,,
37L2,71024,Grating,3,18,22.5,PV,0.6932195637380781,0.4856226881236931,0.6885240943923294,0.3074684864783202,0.0587746463808343,,
37L2,71024,Grating,3,19,22.5,PV,0.6932195637380781,0.4655643542134721,0.6885240943923294,0.400408653622685,-0.0082901487224787,,
37L2,71024,Grating,3,20,135.0,PV,0.6932195637380781,0.5460446866249765,0.6885240943923294,0.2919397467949629,0.0214511614886724,,
37L2,71024,Grating,3,21,45.0,PV,0.6932195637380781,0.0467665907068353,0.6885240943923294,0.1671608208373199,-0.0693486859683276,,
37L2,71024,Grating,3,22,0.0,PV,0.6932195637380781,0.5244315156876924,0.6885240943923294,0.2775324342468368,-0.0116112168097857,,
37L2,71024,Grating,3,23,22.5,PV,0.6932195637380781,0.7861843096192059,0.6885240943923294,0.6057729898502164,0.0306992008509202,,
37L2,71024,Grating,3,24,22.5,PV,0.6932195637380781,-0.4654738461715675,0.6885240943923294,0.1956530716332885,-0.0343402974073949,,
37L2,71024,Grating,3,25,22.5,PV,0.6932195637380781,-0.0448508091720097,0.6885240943923294,0.2522029954648542,-0.0404157642006514,,
37L2,71024,Grating,3,26,22.5,PV,0.6932195637380781,0.5408870004383627,0.6885240943923294,0.3484817868968012,0.0193066956249591,,
37L2,71024,Grating,3,27,22.5,PV,0.6932195637380781,0.5542631726249548,0.6885240943923294,0.4280418765646909,-0.0058015998538623,,
37L2,71024,Grating,3,28,135.0,PV,0.6932195637380781,0.2365986735031788,0.6885240943923294,0.1563897173842769,-0.0576554328845726,,
37L2,71024,Grating,3,29,112.5,PV,0.6932195637380781,0.3925140403296851,0.6885240943923294,0.278025332687372,-0.0295683794838023,,
37L2,71024,Grating,3,30,22.5,PV,0.6932195637380781,0.0582180500307133,0.6885240943923294,0.2802158186512061,-0.0036274690298279,,
37L2,71024,Grating,3,31,135.0,PV,0.6932195637380781,0.3213062033505806,0.6885240943923294,0.0852774388361357,0.0309828047484755,,
37L2,71024,Grating,3,32,22.5,PV,0.6932195637380781,0.2500792823532109,0.6885240943923294,0.2050925262396284,0.0192766699535998,,
37L2,71024,Grating,3,33,90.0,PV,0.6932195637380781,0.3651607064009418,0.6885240943923294,0.2155232759390118,-0.0492433626661444,,
37L2,71024,Grating,3,34,135.0,PV,0.6932195637380781,0.3489026196999635,0.6885240943923294,0.4183043825233929,-0.0136166388367014,,
37L2,71024,Grating,3,35,135.0,PV,0.6932195637380781,0.3270480496081384,0.6885240943923294,0.1797973304402097,-0.0175605770969825,,
37L2,71024,Grating,3,36,135.0,PV,0.6932195637380781,0.1044114026819624,0.6885240943923294,0.1923330465882797,0.0141420237185555,,
37L2,71024,Grating,3,37,22.5,PV,0.6932195637380781,0.476565894023695,0.6885240943923294,0.2960956262074259,-0.0374840100168432,,
37L2,71024,Grating,3,38,22.5,PV,0.6932195637380781,0.2805071733768255,0.6885240943923294,0.3656572083647055,0.0074956047576137,,
37L2,71024,Grating,3,39,22.5,PV,0.6932195637380781,0.0179649389134632,0.6885240943923294,0.0509618646190612,-0.0078664830823094,,
37L2,71024,Grating,3,40,22.5,PV,0.6932195637380781,0.2278204945979803,0.6885240943923294,0.3524322940725902,-0.0077530261283607,,
37L2,71024,Grating,3,41,135.0,PV,0.6932195637380781,0.6248474167629483,0.6885240943923294,0.1341022120101217,0.0095863850934061,,
37L2,71024,Grating,3,42,112.5,PV,0.6932195637380781,0.5260101567275415,0.6885240943923294,0.0146601487360735,0.0733452475050106,,
37L2,71024,Grating,3,43,0.0,PV,0.6932195637380781,0.3538716423243758,0.6885240943923294,0.1764079861816745,-0.0356492137166126,,
37L2,71024,Grating,3,44,90.0,PV,0.6932195637380781,0.4121575978676587,0.6885240943923294,0.2204851247630578,-0.0152583272466814,,
37L2,71024,Grating,3,45,22.5,PV,0.6932195637380781,-0.0524832856905075,0.6885240943923294,0.1383978298180337,-0.037841752620392,,
37L2,71024,Grating,3,46,135.0,PV,0.6932195637380781,0.3883460457336773,0.6885240943923294,0.2339124829815651,-0.0039787300394876,,
37L2,71024,Grating,3,47,90.0,PV,0.6932195637380781,0.5270462902907884,0.6885240943923294,0.389247562598693,0.0109792181435592,,
37L2,71024,Grating,3,48,135.0,PV,0.6932195637380781,0.2846946823831445,0.6885240943923294,0.3036257382371747,0.020337960145857,,
37L2,71024,Grating,3,49,135.0,PV,0.6932195637380781,0.2186857153935394,0.6885240943923294,0.2367370599767895,0.0791572836006738,,
37L2,71024,Grating,3,50,112.5,PV,0.6932195637380781,-0.2159802904665313,0.6885240943923294,0.2741652268201659,0.0064626504511747,,
37L2,71024,Grating,3,51,135.0,PV,0.6932195637380781,0.4731553336661845,0.6885240943923294,0.1699298866145813,-0.0332806182230239,,
37L2,71024,Grating,3,52,22.5,PV,0.6932195637380781,0.3260581694781221,0.6885240943923294,0.1668859070302363,-0.0219679143294686,,
37L2,71024,Grating,3,53,135.0,PV,0.6932195637380781,0.5056666831892704,0.6885240943923294,0.2756649517353469,-0.0238355986623799,,
37L2,71024,Grating,3,54,135.0,PV,0.6932195637380781,0.292918291429302,0.6885240943923294,0.2061495223393643,-0.0137513513827987,,
37L2,71024,Grating,3,55,22.5,PV,0.6932195637380781,0.5760970098301992,0.6885240943923294,0.1592210378590796,-0.007880661399423,,
37L2,71024,Grating,3,56,22.5,PV,0.6932195637380781,0.4181894579307797,0.6885240943923294,0.013640549116468,-0.0027780458526531,,
37L2,71024,Grating,3,57,22.5,PV,0.6932195637380781,0.4883964137147781,0.6885240943923294,0.1439709804072972,-0.0497125791667564,,
37L2,71024,Grating,3,58,22.5,PV,0.6932195637380781,0.159668019447843,0.6885240943923294,0.3186098171770302,0.0096293841054166,,
37L2,71024,Grating,3,59,112.5,PV,0.6932195637380781,0.6220930881999315,0.6885240943923294,0.5841361301158733,-0.0059431425638769,,
37L2,71024,Grating,3,60,135.0,PV,0.6932195637380781,0.377278856540418,0.6885240943923294,0.1427369904061947,0.0300663032634075,,
37L2,71024,Grating,3,61,67.5,PV,0.6932195637380781,0.1060585455038949,0.6885240943923294,0.1279109123044721,-0.0074892659898808,,
37L2,71024,Grating,3,62,90.0,PV,0.6932195637380781,0.5363095531127842,0.6885240943923294,0.2713116795943096,0.0222801612015611,,
37L2,71024,Grating,3,63,22.5,PV,0.6932195637380781,0.4184031531032785,0.6885240943923294,0.1275734472742185,-0.0352537071010307,,
37L2,71024,Grating,3,64,112.5,PV,0.6932195637380781,0.5435093185027702,0.6885240943923294,0.1754783946687231,-0.002373723488085,,
37L2,71024,Grating,3,65,135.0,PV,0.6932195637380781,0.2666732661340112,0.6885240943923294,0.2995426335189033,0.0251016142022613,,
37L2,71024,Grating,3,66,135.0,PV,0.6932195637380781,0.0813549160400187,0.6885240943923294,0.2591251307504551,-0.0074276339708707,,
37L2,71024,Grating,3,67,135.0,PV,0.6932195637380781,0.2516837091997648,0.6885240943923294,0.1180859279936617,0.0280903321521057,,
